Sum of Invoice Net Amount,
Supplier Name,Total
Roughton London Ltd,"5,865.00"
ARVAL PHH,"5,847.34"
Lambeth Community Health,"5,841.62"
Nellsar Ltd,"5,838.56"
Norwood Ravenswood Services Ltd,"5,823.79"
Barlow Lyde & Gilbert,"5,819.09"
Asphaltic Limited,"5,805.00"
Outlook Fostering Services Ltd,"5,791.80"
Truecare Group Ltd,"5,753.82"
Plan Personnel,"5,720.17"
Dobbs Construction,"5,700.30"
J C Decaux Ltd,"5,676.12"
Pellings LLP,"5,667.14"
Shell International Ltd,"5,610.99"
E.On Energy,"5,601.29"
Holibrook House Ltd,"5,600.00"
Energy Auditing Agency Limited,"5,597.00"
In Touch Support Ltd,"5,550.00"
Future Health & Social Care Association C.I.C,"5,525.76"
Miss Barbara Frempong,"5,478.00"
Symbol Family Support Services,"5,475.62"
Ashchurch House Ltd,"5,462.20"
Fieldside Care Home,"5,404.86"
BUPA Care Services,"5,390.62"
Vietnamese Mental Health Services,"5,341.48"
Odyssey Care Solutions For Today,"5,305.00"
Heywood Limited,"5,293.75"
Powell Forster Solictors,"5,275.00"
Holland Rise And Whitebeam Close Tmo,"5,200.00"
Royal Association for Deaf People,"5,187.75"
AmicusHorizon Ltd,"5,135.36"
Mrs. C.C. von Eisenhart-Goodwin,"5,135.00"
Jiva HealthCare Ltd,"5,118.59"
Extrafriend Ltd,"5,113.20"
Wetton Cleaning Services Ltd,"5,105.70"
Fort Horsted Nursing Home,"5,103.15"
Ashness Care Ltd,"5,093.30"
Focus on Fostering Ltd,"5,091.90"
Ethelred Tmo,"5,085.28"
Radcliffe House,"5,033.80"
Lambeth Elderly Association From Vietnam,"5,000.00"
4Children Trading Ltd,"5,000.00"
James Kane Nursery,"5,000.00"
Univent Ltd,"4,967.75"
Family Care Homes Ltd,"4,958.16"
Croham Care Services,"4,944.96"
G L Hockfield & Co Solicitors,"4,944.40"
Peter De Haan Charitable Trust,"4,925.00"
Colin Buchanan And Partners,"4,840.47"
Viglen Limited,"4,811.46"
Loomis UK Ltd,"4,751.02"
Experian Ltd,"4,750.00"
BAAF,"4,743.36"
Ssg Landscape Construction Ltd,"4,739.27"
Rosina Lodge Residential Home,"4,727.25"
Milbury Care Services Ltd,"4,694.95"
J S Estates Ltd,"4,687.75"
Mornington Hall Nursing Home,"4,684.18"
Belmont Property Services,"4,620.00"
Wrixon Care Services,"4,608.25"
Virgin Media Business,"4,540.68"
Kenward Trust,"4,506.85"
Ashgate House,"4,412.88"
Thebigword,"4,409.66"
Royal Masonic Benevolent Institution,"4,400.57"
Wallington Removals Ltd,"4,400.00"
Jc Applications,"4,330.00"
Hereson House Ltd,"4,325.16"
Southern Tutors Limited,"4,325.00"
Booktrust,"4,305.97"
Tycos UK Ltd,"4,302.00"
Lambeth Academy,"4,282.38"
Cameron Lodge Residential Care,"4,224.64"
United Response,"4,220.70"
Premier Care Ltd,"4,219.79"
Hilldales Residential Care Homes,"4,207.14"
